operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url
VakifBank,32237977,2025-04-21,21 Nisan 2025 18:44,Celal,,,,,,,,1.238,0,
VakifBank,32239207,2025-04-21,21 Nisan 2025 20:39,Çağatay,Taksitli Ek Hesap Kullanımı İçin Sürekli Şubeye Yönlendiriliyorum,"VakıfBank maaş müşterisiyim ve yüksek limitli Sky limitim mevcuttur. Kullanılabilir ek hesap limitim olmasına rağmen, taksitli ek hesap kullanamıyorum. Mobil bankacılık üzerinden talepte bulunduğumda şubeye yönlendiriliyorum. Bu sorunun sebebini öğrenmek ve mağduriyetimin giderilmesini talep ediyoru
...
1
Yorum","VakıfBank 21 Nisan 2025 20:39    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Çağatay 22 Nisan 2025 11:26 Gün içerisinde tarafıma dönüş yapabilir misiniz, şu an işlem yapamama sorunum devam ediyor Çağatay 27 Nisan 2025 02:45 21 Nisan tarihinde şikayetimi belirttim. Bugün 27 Nisan ve tam 1 hafta oldu, ne aradınız ne de sorunumu düzelttiniz",Çözüldü,2/5,"VakıfBank maaş müşterisiyim ve yüksek limitli sky limitim mevcuttur. Kullanılabilir ek hesap limitim olmasına rağmen, taksitli ek hesap kullanamıyorum, mobil bankacılık tan talep te bulunduğumda şubeye yönlendiriyor, bu sorunun sebebini öğrenmek ve bu mağduriyetimin giderilmesini talep ediyorum. Şim...",#Ek Hesap,6411,,https://www.sikayetvar.com/vakifbank/taksitli-ek-hesap-kullanimi-icin-surekli-subeye-yonlendiriliyorum
VakifBank,32232330,2025-04-21,21 Nisan 2025 10:37,Muammer,,,,,,VakıfBank Sky limitimde kullanılabilir kredi tutarını kullanamıyorum. Neden kullanamıyorum? Şube ile iletişime geçmemi istiyor ancak şubeden de sağlıklı bir sonuç alamadım. Kredi kullanımı için desteğinizi rica ederim. Dijitalden aynı şekilde ek hesap artırımı da yapamıyorum ama kredi kartı artırımı...,#Kredi,8.675,0,
VakifBank,32237526,2025-04-21,21 Nisan 2025 18:05,Betül,,,,,,"VakıfBank Konya Selçuklu Yazır mahallesinde bulunan ATM den bankomat kartımdan ilk önce 8000 TL çektim. Daha sonra 8000 TL çektim. İkinci çekişimde 2025005766253296 işlem numarası ile 120TL masraf tahsilatı kesildi. 1, Diğer bankalarda günlük para çekme limiti 20000 TL dir 2. İkinci 8000 TL yi çeker...",#Para Çekme,8.932,0,
VakifBank,32232763,2025-04-21,21 Nisan 2025 11:20,Alper,,,,,,Maaş müşterisi olduğum VakıfBank tarafından maaşımdan trigger takipli müşteri tahsilatı adı altında hesabıma gelen para kesilmiştir. Kredi kartı borcu...,#Banka Kartı,2.361,0,
VakifBank,32235682,2025-04-21,21 Nisan 2025 15:29,Kürşad,,,,,,"Maaşımı aldığım VakıfBank'ta kredili ürünlerim bulunmakta. Bu ay kredi kartı ve kredi taksitlerimi ödeyemeyecek duruma geldim. Bu taksitleri ödeyebilmek ve biraz nefes alabilmek için, ayrıca sky limit diye reklamını yaptıkları krediyi kullanabilirim ümidiyle VakıfBank Elvankent şubesine gittim ve kr...",#Sky Limit,6.261,0,
VakifBank,32232199,2025-04-21,21 Nisan 2025 10:30,Sevim,VakıfBank ATM Para Çekme Limitinde Beklenmedik Komisyon Kesintisi,VakıfBank müşteri hizmetlerini aradım ve günlük para çekme limitin 20 bin olduğunu söylediler. ATM ye gittim ve 20 bin olarak para çekme tuşuna bastım. Günlük para çekme limiti 20 bin olmasına rağmen VakıfBank 200 TL yine komisyon aldı. Çektiğim 20 bin tl den.,"VakıfBank 21 Nisan 2025 10:30    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Sevim 01 Mayıs 2025 17:19 Şikayetimle ilgili tarafıma hiçbir şekilde dönüş yapılmadı. Olumlu ya da olumsuz bir cevap verilmedi",,1/5,VakıfBank para çekme limiti. ATM ye gittim 2 defa 10 bin olarak para çekme işlemi yaptım. Günlük para çekme limiti 20 bin tl olmasına rağmen VakıfBank 200 TL komisyon aldı. Para çekme limiti yükseltildiği halde masraf kestiler. İlgilenmenizi rica ederim,#Para Çekme,8468,,https://www.sikayetvar.com/vakifbank/vakifbank-atm-para-cekme-limitinde-beklenmedik-komisyon-kesintisi
VakifBank,32225547,2025-04-20,20 Nisan 2025 10:49,Emre,,,,,,VakıfBank'ı dava edeceğim! Yapılandırmada olan kredi kartı borcumu erkenden kapattım. Yaşamadığım mağduriyet kalmadı. 15/04/2025 tarihinde yaklaşık 18 bin lira kalan borcumu mobil bankacılıktan kart borcu öde kısmına girerek kapattım. Bu kısımda ödeme tutarını Elle girdiğim için 18 bin yerine 28 bi...,#Kredi Kartı,5.128,0,
VakifBank,32226699,2025-04-20,20 Nisan 2025 14:02,Birol,,,,,,"VakıfBank müşterisiyim ve çok büyük borcum olduğundan dolayı nefes almakta sıkıntı çekiyorum. Maaşımdan elime para alamıyorum. Bankanıza olan borcumu uzun vadeli yapılandırmak istiyorum. Lütfen bana yardımcı olursanız sevinirim. Çıkmazın içindeyim, ne yapacağımı bilmiyorum. Canıma kıymaktan korkuyor...",#Borç Kapatma Kredisi,7.286,0,
VakifBank,32228062,2025-04-20,20 Nisan 2025 17:38,Betul,Gümüş Hesabında Beklenmedik Kesinti,"VakıfBank mobil hesabından 7.032 TL tutarında bir gümüş alımı yaptım. Fakat portföyümde bu alımın karşılığı olarak 6.100 TL görünüyor. Alım-satım arasındaki makası %13 civarında. İşlemin iptalini istiyorum fakat müşteri temsilcisi S*** Hanım, hiçbir şekilde böyle bir şeyin mümkün olmadığını söylüyor
...","VakıfBank 20 Nisan 2025 17:38    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Betul 21 Nisan 2025 12:30 Merhaba müşteri temsilcimle görüştüm ve ( makas ) lar olabildiğini söyledi yardımcı olamayacağını söyledi benim hesabıma direkt eksi bakiye yansıdı ve kur hiçbir zaman 43 olmadı son bir hafta içinde siz nasıl 43 ten satabiliyorsunuz siz 43 ten sattığınız için ve kırda 38 lerdw olduğu için direkt eksi bakiye böyle iş olur mu 
Ben paramın iade edilmesin istiyorum",,1/5,"VakıfBank gümüş hesabı açtım ve 50 bin TL'lik gümüş aldım. Direkt hesabıma -7.448 TL eksiyle başladı. Gümüş kuru 38 iken banka bana 43 küsurlu fiyattan vermiş. Paramın iadesini istiyorum. Kimse aldatılmak istemez. Dikkat etmeyen insanların paraları hep böyle alınıyor demek ki. Makasmış, ne makası bu...",#Gümüş,11750,,https://www.sikayetvar.com/vakifbank/gumus-hesabinda-beklenmedik-kesinti
VakifBank,32224293,2025-04-20,20 Nisan 2025 00:44,Taha,,,,,,"Vakıf Mobilden kredi limitim (sky limit) yeterli olmasına rağmen kredi kullanmak için işlem yaptığımda ""İşleminizi bu kanaldan gerçekleştiremiyoruz şube ile iletişime geçin"" gibi bir hatayla karşılaşıyorum. Ödemelerimde herhangi bir gecikme hiçbir zaman olmadı. Bu sorunumun düzeltilmesini talep ediy...",#Kredi,4.371,0,
VakifBank,32229588,2025-04-20,20 Nisan 2025 21:48,Atıf,,,,,,"VakıfBank mobil üzerinden 20.04.2025 tarihinde 444003521226 numaralı kredi kullandım. Hesabımdan 'Kazandıran Tarife' ücreti adı altında 1134 TL kesinti yapıldı. Müşteri hizmetlerini aradığımda, işlemin şubeden yapılabileceği söylendi. İşimden dolayı merkeze çok uzak olduğum için şubeye gidemiyorum....",#Kazandıran Tarife,739,0,
VakifBank,32227935,2025-04-20,20 Nisan 2025 17:18,Ezgi,Bloke Edilen Kredi Tutarı İhtiyacımı Karşılamıyor,"VakıfBank'tan kredi çektim, 10.000 TL'si kovan hesabı olarak bloke koyuldu. Kovan hesabımdaki el konulan paramın tekrar hesabıma yatırılarak blokenin
...
1
Destek","VakıfBank 20 Nisan 2025 17:18    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,5/5,"VakıfBank'tan 60 bin tl kredi çektim, 10 bin tl'si kovan hesabı olarak bloke koyuldu. Sudan ihtiyacım var ve kullanmak istiyorum. Lütfen gerekeni yapar mısınız. Daha önce böyle bir sorunum oldu. Bekledim ama şuna gerçekten ihtiyacım var aynı zamanda maaş müşterisiyim",#Kredi,9338,,https://www.sikayetvar.com/vakifbank/bloke-edilen-kredi-tutari-ihtiyacimi-karsilamiyor
VakifBank,32225781,2025-04-20,20 Nisan 2025 11:46,Ali,,,,,,VakıfBank promosyon ödemem hala yatmadı. DHMİ kurumuna 26.03.2025 yılında başladım. Memur olarak 15.04.2025 tarihinde maaş almış bulunmaktayım fakat hala kurumla anlaştığınız promosyon miktarı hesabıma yatırılmadı. Acil olarak promosyon ödememin hesaplanıp hesabıma yatırılmasını talep ediyorum.,#Promosyon,12.520,0,
VakifBank,32216534,2025-04-19,19 Nisan 2025 00:40,Fatih,,,,,,"VakıfBank maaş müşterisiyim. İcram var, maaşımın dörtte biri icraya kesiliyor ama VakıfBank, maaş harici gelen parayı 'takipli müşteri tahsilatı' adı altında alıyor. İcram varken maaşımın dörtte biri kesilirken nasıl olur da hukuksuz bir şekilde ekstradan kesinti yapılabilir? BDDK'ya bildirdim, kesi...",,1.082,0,
VakifBank,32219077,2025-04-19,19 Nisan 2025 13:11,Erdogan,,,,,,"VakıfBank'tan taksitli ek hesap kullandım. Taksit günü gelmeden kalan son 2 taksiti ek hesap dan çekip 'haciz nedeniyle ek hesap kapama' yazarak, borcun hepsini rızam dışında toplu aldılar. Ödemeler de gecikme yokken haciz nedeniyle taksitli ek hesap kredisini hangi bankacılık kuralına göre eksiden...",#Ek Hesap,5.446,0,
VakifBank,32222491,2025-04-19,19 Nisan 2025 20:22,Mehmet,,,,,,"VakıfBank hesabımdan bir EFT yapmak istedim. Bir baktım ki hesaplarım bloke olmuş. Müşteri hizmetlerini aradım. Gün içinde mobil bankacılığımdan gönderdiğim 20.000 lira yüzünden hesaplarım bloke olmuş, beni şubeye yönlendiriyorlar. Şube hafta sonu kapalı, hafta içi ben şehir dışında çalışıyorum. Böy...",#Hesap,711,0,
VakifBank,32221553,2025-04-19,19 Nisan 2025 18:10,Cengiz,,,,,,VakıfBank müşteri hizmetlerini aradım ve günlük para çekme limitin 20 bin olduğunu söylediler. ATM ye gittim ve 20 bin olarak para çekme tuşuna bastım. Günlük para çekme limiti 20 bin olmasına rağmen VakıfBank 200 TL yine komisyon aldı. Çektiğim 20 bin tl den.,#Para Çekme,7.564,0,
VakifBank,32221183,2025-04-19,19 Nisan 2025 17:27,Sefa,,,,,,"Ankara Emniyet Saray şubesinden çektiğim SarıPanjur Konut Kredisi işlemi sırasında kredi çekme işleminde banka tarafından zorunlu tutulduğu söylenerek ""VakıfBank Kazandıran Tarife"" adı altında 5.670,00 TL tarafımdan tahsil edilmiştir. Ücretin tarafıma iade edilmesini talep ediyorum. Aksi takdirde Tü...",#Kazandıran Tarife,956,0,
VakifBank,32206812,2025-04-18,18 Nisan 2025 00:21,Fatih,VakıfBank Kredi Kartı Harcama İtirazım Haksız Yere Reddedildi,"Maaş müşterisi olduğum VakıfBank kredi kartı harcama itirazı chargeback kuralı gereğinin yapılmasını talep ediyorum. Vepara//Arsal tekstil Firmasına ait e-ticaret sitesinden alışveriş yaptım ürün hizmet alamadım. Kredi kartı harcama itirazı için şubeye gittim itiraz başvurusu yaptım. Bur kaç gün son
...","VakıfBank 18 Nisan 2025 00:21    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Fatih 22 Nisan 2025 17:04 Buraya yazdığınız yazi dışında ulasan yok herhangi bir çözüm yol gösterme yok bu bankayı kullanacaklar 10 sefer düşünsün",,1/5,VakıfBank kredi kartımla almış olduğum ürünleri firma göndermedi ve şu an ne satıcıya ne siteye ulaşamıyorum. Banka şubesine giderek harcama itirazında bulundum (8923985 başvuru numaram) ancak 1 gün sonra olumlu olarak değerlendirilemedi diye SMS atılmış. Neye istinaden red edilebilir? Tam olarak ha...,#Kredi Kartı,103480,,https://www.sikayetvar.com/vakifbank/vakifbank-kredi-karti-harcama-itirazim-haksiz-yere-reddedildi
VakifBank,32214167,2025-04-18,18 Nisan 2025 19:33,Sercan,,,,,,"18.04.2025 tarihinde VakıfBank'tan yüklü miktarda altın aldım. Alış fiyatım 4.124,76TL, bozdurma fiyatı 4.032,31 TL idi. Şimdi ise satın alma fiyatı 4.474,08 TL olmuşken, bozma fiyatı 3.914,08TL'ye gerilemiş. Bu işlem nasıl oluyor? Bizler paramızı enflasyona karşı korumak isterken, 1.000.000,00 TL p...",#Altın,1.513,2,
VakifBank,32215587,2025-04-18,18 Nisan 2025 22:22,Halil,VakıfBank Ek Hesap Ve Kredi Borçlarının Yapılandırılması Talebi,"VakıfBank a olan ek hesap ve kredi kartlarımı yapılandırmak istiyorum. Şu an için ödemekte zorlanıyorum. VakıfBank dışında herhangi bir bankaya borcum bulunmamakta. Takibe düşmemek istiyorum. Bankanıza olan tüm borçlarımı tek bir noktada taksitlendirerek ödemek istiyorum. Şu andan itibaren herhangi
...","VakıfBank 18 Nisan 2025 22:22    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Halil 18 Nisan 2025 22:26 Taleplerimi oradan iletiyorum ancak olumsuz yanıt alıyorum ne yazık ki",,1/5,"Ben VakıfBank maaş müşterisiyim, ekonomik durumlar, sosyal sıkıntılar geçim sorunları nedeniyle ek hesaba bulaştım, bugüne kadar tüm borçlarımı eksiksiz ödedim ancak şu an ek hesabım - 590bin tl de ve 290 bin TL'ye yakın kredi borcum bulunmakta VakıfBank a olan ek hesap ve kredi kartlarımı ve kredil...",#Borç Kapatma Kredisi,6685,,https://www.sikayetvar.com/vakifbank/vakifbank-ek-hesap-ve-kredi-borclarinin-yapilandirilmasi-talebi
VakifBank,32211243,2025-04-18,18 Nisan 2025 14:52,Ayşecan,VakıfBank Yapılandırma Sürecinde Eksik Bilgilendirme Mağduriyeti,"VakıfBank'ta 13 Haziran 2025 Cuma günü yapılandırma işlemi yaptım. Yapılandırma sonrasında 396 bin TL, yine bana ait olan başka bir hesaba gönderildi ve hesabım eksiye düşürüldü. 396 bin TL iki gece %25 oranında faize yatırıldı fakat eksiye düşen hesabım için benden %60 faiz alındı. 16 Haziran Pazar
...
2
Destek","VakıfBank 18 Nisan 2025 14:52    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,Bir süre önce VakıfBank'a olan borcum nedeni ile yapılandırma kararı aldım. Tabii alma kararım şube yetkilisinin beni sürekli araması ve borç hatırlatma yapması ve o kazanmak istedikleri faiz için beni yapılandırmaya ikna etmesi. Ben yapılandırma kararı alırken gelecek paramla bunu öder eksi hesabım...,#Ek Hesap,10527,,https://www.sikayetvar.com/vakifbank/vakifbank-yapilandirma-surecinde-eksik-bilgilendirme-magduriyeti
VakifBank,32213086,2025-04-18,18 Nisan 2025 17:33,Ahmet,,,,,,Bu nasıl uygulama bu nasıl müşteri hizmetleri mobil bankacılığa giriş yapılamıyor. Aktivasyon kodu istiyorum. Müşteri hizmetlerindeki kayıt aynı şeyleri tekrar edip edip duruyor. Uygulamaya giremiyorum. Uygulama üzerinden onay ver diyor saçma sapan icatlar.,,1.995,1,
VakifBank,32209019,2025-04-18,18 Nisan 2025 11:28,Emel,,,,,,"VakıfBank'ta gr altın hesabım bulunmaktadır. Fakat VakıfBank piyasanın çok altında gram altın artışı yapmaktadır, mesela şu an gr altın fiyatı 4082 iken VakıfBank gr altını 4006 olarak göstermektedir. Biz paramız erimesin diye yatırım yaptık fakat VakıfBank gr altın düşmediği halde çok düşük gösteri...",#Altın,5.889,0,
VakifBank,32213270,2025-04-18,18 Nisan 2025 17:55,Mehmet,VakıfBank'ta Bloke Sorunu Ve Müşteri Hizmetleri Çilesi,"VakıfBank müşterisiyim. Müşteri hizmetleri ile konuşurken bir anda telefon suratıma kapandı. Müşteri hizmetlerini tekrar aradım, bankayı tekrar aradım ama müşteri hizmetleri bana hesaplarıma ve müşteri hizmetleri görüşmelerime bloke konulduğunu açıkladı. Ben de blokeleri kaldırmak için şubeye gittim
...","VakıfBank 18 Nisan 2025 17:55    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Mehmet 28 Nisan 2025 18:08 Habire arıyorum her defasında aynı tas aynı hamam tabiri caizse biz yardımcı olamıyoruz şubeye gitmelisiniz diyorlar bloke kaldırmak bu kadar zor mu",,1/5,"VakıfBank'a severek ve isteyerek ailecek üye olduk. Hesap açtırdık, aktif olarak her ürünlerinden faydalanıyoruz; kredi, kredi kartı, nakit avans falan aklınıza ne gelirse ve hiçbir zaman da geciktirmedik. Geçenlerde 750.000 eksi hesabıma girdim, düğün sebebiyle mecbur kaldım çünkü sky limit tanımlı...",#Kredi,23558,,https://www.sikayetvar.com/vakifbank/vakifbankta-bloke-sorunu-ve-musteri-hizmetleri-cilesi
VakifBank,32210887,2025-04-18,18 Nisan 2025 14:27,Emre,Vakıf Bank'ta Yüksek Masraf Ve Sigorta Ücretleri Şoku,"07/09/2025 tarihinde VakıfBank mobil bankacılık üzerinden sky limit kullanarak 100.000 TL kredi çektim. Krediyi çektikten sonra hesabımdan 5.670 TL “k
...","VakıfBank 18 Nisan 2025 14:27    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,5/5,"04.02.2025 tarihinde VakıfBank Sancaktepe şubesinde 500 bin TL tam esnaf kredisi çektim. İki farklı uygulamadan çektirdiler krediyi; Sky Limit'ten 100 bin TL, kalan 400 bini genel hesaba aktardılar. Toplamda 34,500 TL Altın Paket masraf kestiler. Ayrıca, 100 TL kullandığım Sky Krediyi cayma sürem do...",#Esnaf Kredisi,7562,,https://www.sikayetvar.com/vakifbank/vakif-bankta-yuksek-masraf-ve-sigorta-ucretleri-soku
VakifBank,32214402,2025-04-18,18 Nisan 2025 19:59,Fehmi,Esnaf Kredisi Başvurumun Reddedilmesi Üzerine,"01.09.2025 tarihinde Antalya VakıfBank Meydan Şubesi’ne esnaf muafiyet belgemle birlikte giderek esnaf ticari hesap açtırmak ve pos cihazı almak istedim. Banka görevlisi, vergi dairesinden pos cihazı için yazı almam gerektiğini söyledi. Gerekli yazıyı vergi dairesinden alıp tekrar şubeye döndüm. Anc
...","VakıfBank 18 Nisan 2025 19:59    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuzda T.C. Kimlik Numarası, Vakıfbank Müşteri Numarası vb. gibi bilgiler paylaşılmadığından bilgilerinize ulaşılamamıştır. Hedef sorular kısmındaki bilgilerinizi güncellemeniz halinde başvurunuz incelemeye alınacaktır.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Fehmi 29 Nisan 2025 10:18 Şikayet dilekçeme ektir. Antalya Düden vergi dairesine kayıtlı 21163555008 T.C. Kimlik numaralı Okatan emlak Fehmi okatan olarak faal devam etmekteyim",,1/5,"Bir yıldan uzun süredir emlak sektöründe faal olarak çalışmaktayım. Ülke ekonomisinin sıkıntılı olması ve benim de bu sektörde yeni olmamdan kaynaklı bir iş yapamadım. Antalya Yeni Sanayi Şubesi'ne esnaf kredisi için başvurdum, ancak olumsuz cevap aldım. Sorun, yıllık beyannamemde benim iş yapamamam...",#Esnaf Kredisi,6623,,https://www.sikayetvar.com/vakifbank/esnaf-kredisi-basvurumun-reddedilmesi-uzerine
VakifBank,32191873,2025-04-18,18 Nisan 2025 00:21,Emre,,,,,,,,480,1,
VakifBank,32207669,2025-04-18,18 Nisan 2025 06:55,Muhammet,VakıfBank Borç Yapılandırması Talebi: Ek Hesap Ve Kredi,"Bankanıza 650.000 TL ek hesap ve 250.000 TL kredi borcum var. Ek hesabın aylık faizi ve kredinin aylık taksit tutarı maaşımdan çok fazla, ödeyemez duruma geleceğim. Bu ikisini 60 ay vadede yapılandırmak istiyorum fakat duyumlarım 12 aydan fazla vade yapılmadığı yönünde. İcralık olmak istemiyorum. Ba
...
2
Destek
3
Yorum","VakıfBank 18 Nisan 2025 06:56    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Muhammet 18 Nisan 2025 09:09 30.000 TL maaş alıyorum. Kredi ödesem, ek hesap ödeyemiyorum 60 ay vadeden yararlanmak ve yapılandırma istiyorum... Muhammet 22 Nisan 2025 14:42 Hiç yardımcı olmadılar",Çözüldü,2/5,"Bankanıza 350.000 TL ek hesap ve 250.000 TL kredi borcum var. Ek hesabın aylık faizi ve kredinin aylık taksit tutarı maaşımdan çok fazla, ödeyemez duruma geldim. Bu ikisini 60 ay vadede yapılandırmak istiyorum. İcralık olmak istemiyorum. Bankanızdan talebim, bu iki borcun birleştirilerek 60 ay vaded...",#Ek Hesap,7321,,https://www.sikayetvar.com/vakifbank/vakifbank-borc-yapilandirmasi-talebi-ek-hesap-ve-kredi
VakifBank,32200984,2025-04-17,17 Nisan 2025 14:03,Adem,,,,,,VakıfBank mobilden altın alırken anlık kur değişimi yüzünden gram başı 400 Tl yakın para kaybettim. Mesai saati içinde makas aralığı 85 olduğu zaman altın alım yaparken ben alım yaptıktan sonra mesai dışı makas aralığı tutarı yansıtıldı. Mağdur oldum. Mağduriyetim giderilmesini talep ediyorum,#Altın,8.352,0,
VakifBank,32203959,2025-04-17,17 Nisan 2025 18:37,Muharrem,,,,,,"Başlık: Amazon’un İadesi VakıfBank Tarafından Hesabıma Yansıtılmadı Şikayet Metni: 21 Mart 2025 tarihinde Amazon tarafından tarafıma 5.100 TL tutarında bir iade işlemi yapıldığına dair resmi e-posta bildirimi aldım. Ancak bu iade, bugüne kadar VakıfBank hesabıma veya kredi kartıma yansıtılmamıştır....",#Kredi,1.853,1,
VakifBank,32197135,2025-04-17,17 Nisan 2025 00:37,Su Peri,,,,,,"VakıfBank'la yıllardır çalışıyorum. Kredi kartını da kullanıyorum, ayrıca bütün otomatik ödeme talimatlarını da bu bankaya verdim. Yalnız işlem takibi yaptığım zaman fark ettim ki benden ciddi anlamda alışveriş faizi kesildiğini gördüm ve bu beni çok rahatsız etti. Birçok banka her gün arayıp avanta...",#Kredi,1.000,1,
VakifBank,32197205,2025-04-17,17 Nisan 2025 00:43,Mustafa,VakıfBank Kredi Çıkmazı: OYAK Kaynaklı Sorun,"2016 yılından bu yana OYAK üyesiyim. Birkaç defa OYAK'tan borç aldım ve bu ay OYAK'taki borcumu bir ay önce kapattım. Buna rağmen banka kaynaklı borç alabiliyorken, Garanti OYAK'tan bilgili olan VakıfBank bana banka kaynaklı borç verme konusunda yardımcı olmadı. Rica ediyorum, bana bu konuda yardımc
...
1
Yorum","VakıfBank 17 Nisan 2025 01:02    (Şikayetten 19 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,,16.04.2025 tarihinde OYAK kaynaklı borç verme hizmetinden yararlandığım VakıfBank Taşdelen Şubesi'nden borcumu ve hesabımı kapattım. OYAK'tan kredi çekmek istiyorum ama banka kaynaklı borç verme hizmetinden yararlanıyorsunuz diye vermiyor. Buna bir çözüm getirilmesini istiyorum.,#Ek Hesap,12447,,https://www.sikayetvar.com/vakifbank/vakifbank-kredi-cikmazi-oyak-kaynakli-sorun
VakifBank,32205242,2025-04-17,17 Nisan 2025 20:57,Şenol,,,,,,Merhaba VakıfBank hesabımın (işlem türü uygun değildir) uyarısı veriyor. Bundan dolayı ne başka bir hesaba ne de hesaplarım arasında para gönderme işl...,,5.427,0,
VakifBank,32186598,2025-04-16,16 Nisan 2025 00:00,Üveys,,,,,,"Pos cihazım kendime ait olmasına rağmen, geçmişe dönük kontrol ettiğimde VakıfBank çok uzun zamandır pos yazılım donanım bakım ücreti altında kesintiler yapmıştır. Bunun Kesinlikle bilgilendirme dışı olduğunu söylüyorum ve bu kesintiyi hiçbir şekilde kabul etmiyorum. Bu zamana kadarki kesilen bütü...",#Pos,1.034,1,
