operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url,banka_key,banka_label,ay_str,kelime_sayisi
İş Bank,34170364,2025-11-08,08 Kasım 2025 00:07,Abdülselam,"Gelirime Rağmen Kredi Kartı Limitim Artırılmıyor, Mağdurum!","2021 yılından beri İş Bankası
müşteri
siyim ve maaş ödememi de bu bankadan alıyorum. 4 senedir kullandığım kredi kartımın puanı 1250 olmasına ve belgelenebilir gelirimin 120.000 TL olmasına rağmen, kart limitim yalnızca 6.400 TL olarak kalmıştır. Hem iş hem de kişisel harcamalarım için bu limit kesinlikle yeterli değil.
Limit artışı talebim için İş Bankası Küçükköy Şubesi’ne başvurdum, ancak bana 3 ay beklemem gerektiği söylendi. Yaklaşık 2 aydır bu mağduriyeti yaşıyorum ve düşük limit nedeniyle alışverişlerimi taksitlendirmiyor, kartımı verimli kullanamıyorum. Kredi kartı limitlerinin yasal olarak gelirin 4 katına kadar artırılması hakkımız olmasına rağmen, talebim karşılanmadı.
Belgelenebilir 120.000 TL maaşım ve düzenli olarak kestiğim faturalarım var, bu gelirimi PDF olarak da sunabilirim. Gelirime uygun şekilde, yasal haklarım doğrultusunda kredi kartı limitimin en az 50.000 TL’ye çıkarılmasını ve mağduriyetimin giderilmesini talep ediyorum.",,Çözülmedi,1.0,"2021 yılından beri İş Bankası müşterisiyim ve maaş ödememi de bu bankadan alıyorum. 4 senedir kullandığım kredi kartımın puanı 1250 olmasına ve belgelenebilir gelirimin 120.000 TL olmasına rağmen, kart limitim yalnızca 6.400 TL olarak kalmıştır. Hem iş hem de kişisel harcamalarım için bu limit kesin",Kredi Kartı,622.0,0.0,https://www.sikayetvar.com/is-bankasi/gelirime-ragmen-kredi-karti-limitim-artirilmiyor-magdurum,IsBank,İşBankası,2025-11,129
İş Bank,34170541,2025-11-08,08 Kasım 2025 00:39,Enes,İş Bankası'nda Maaş Hesabı Açma Sürecinde Bilgilendirme Eksikliği Ve Gecikme,"2018 yılında İş Bankası’ndaki hesabım usulsüz kullanım gerekçesiyle kapatılmıştı. O tarihten bu yana herhangi bir sorun yaşamadım. Ancak çalıştığım kurumun İş Bankası ile maaş anlaşması yapması nedeniyle maaş hesabı açtırmam gerekti. Bunun için Adana Merkez Şubesi’ne başvurdum fakat sistemde güncelleme yapılamadığı ve hesabımın açılamadığı belirtildi. Ne yapmam gerektiğini sorduğumda ise kurumumdan yazı getirmem gerektiği söylendi, ancak herhangi bir belge talep edilmedi.
Geçmişte benzer bir sorun yaşadığımda genel müdürlüğe yazı yazılarak hesabım açılmıştı. Şu anda ise yaklaşık bir haftadır maaş hesabı açtırmak için uğraşıyorum ve bu süreçte herhangi bir başvuru numarası veya yazılı bilgilendirme de verilmedi.
Müşteri hizmetleri
yle görüştüğümde merkezden onay gelmediği ve herhangi bir resmi belge gönderilmediği belirtildi.
Maaşımı alabilmem için hesabımın bir an önce açılmasını ve tarafıma gerekli bilgilendirmenin yapılmasını talep ediyorum.",,Çözülmedi,1.0,2018 yılında İş Bankası’ndaki hesabım usulsüz kullanım gerekçesiyle kapatılmıştı. O tarihten bu yana herhangi bir sorun yaşamadım. Ancak çalıştığım kurumun İş Bankası ile maaş anlaşması yapması nedeniyle maaş hesabı açtırmam gerekti. Bunun için Adana Merkez Şubesi’ne başvurdum fakat sistemde güncell,Maaş,0.0,0.0,https://www.sikayetvar.com/is-bankasi/is-bankasinda-maas-hesabi-acma-surecinde-bilgilendirme-eksikligi-ve-gecikme,IsBank,İşBankası,2025-11,124
İş Bank,34170557,2025-11-08,08 Kasım 2025 00:40,Ahmet,"Acil Kredi İhtiyacım Karşılanmadı, Bilgilendirme Yapılmıyor","04.11.2025 tarihinde Kocaeli İzmit Şubesi’nden ihtiyaç kredisi başvurusu yaptım. Emniyet personeliyim ve İş Bankası’nda maaş müşterisiyim. Ancak 8.11.2025 itibariyle başvurum hâlâ sonuçlanmadı ve herhangi bir bilgilendirme almadım. Sadece şubeyle iletişime geçtiğimde, yoğunluk olduğu söylendi.
Maaş müşterisi olmama rağmen, maaşımın yarısı kadar bile kredi verilmemesi ve başvurumun bu kadar uzun sürmesi beni mağdur etti. Sağlık harcamalarım için acil nakit ihtiyacım var ve bu gecikme nedeniyle ciddi sıkıntı yaşıyorum. Başvurumla ilgili net bir açıklama ve sürecin neden bu kadar uzadığı konusunda bilgi talep ediyorum.",,Çözüldü,1.0,"04.11.2025 tarihinde Kocaeli İzmit Şubesi’nden ihtiyaç kredisi başvurusu yaptım. Emniyet personeliyim ve İş Bankası’nda maaş müşterisiyim. Ancak 8.11.2025 itibariyle başvurum hâlâ sonuçlanmadı ve herhangi bir bilgilendirme almadım. Sadece şubeyle iletişime geçtiğimde, yoğunluk olduğu söylendi. Maaş",İhtiyaç Kredisi,953.0,0.0,https://www.sikayetvar.com/is-bankasi/acil-kredi-ihtiyacim-karsilanmadi-bilgilendirme-yapilmiyor,IsBank,İşBankası,2025-11,82
İş Bank,34171122,2025-11-08,08 Kasım 2025 03:03,Sudenaz,"MaxiPara Bakiyeme Erişemiyorum, Çağrı Merkezi Yanıt Vermiyor","Yaklaşık 1 haftadır İş Bankası MaxiPara uygulaması üzerinden bakiyemi hiçbir şekilde kullanamıyorum. Uygulama içinde bakiye kullanma ibaresi çıkmıyor ve herhangi bir hata mesajı ya da bildirim de almıyorum. Farklı işlemler denememe rağmen bakiyeme erişim sağlayamıyorum.
Sorunun çözümü için çağrı merkezini defalarca aramama rağmen ulaşmak mümkün olmadı,
telefon
lar açılmıyor. MaxiPara kartımın son dört hanesi 4965’tir ve Van İpekyolu’nda yaşıyorum.
Bakiyemin bir an önce kullanılabilir hale getirilmesini ve yaşadığım mağduriyetin giderilmesini talep ediyorum.",,Çözülmedi,1.0,Yaklaşık 1 haftadır İş Bankası MaxiPara uygulaması üzerinden bakiyemi hiçbir şekilde kullanamıyorum. Uygulama içinde bakiye kullanma ibaresi çıkmıyor ve herhangi bir hata mesajı ya da bildirim de almıyorum. Farklı işlemler denememe rağmen bakiyeme erişim sağlayamıyorum. Sorunun çözümü için çağrı me,Maxipuan,943.0,0.0,https://www.sikayetvar.com/is-bankasi/maxipara-bakiyeme-erisemiyorum-cagri-merkezi-yanit-vermiyor,IsBank,İşBankası,2025-11,72
İş Bank,34171380,2025-11-08,08 Kasım 2025 06:23,Enes,İş Bankası Hiçbir Açıklama Yapılmadan Hesabıma Bloke Kondu Ve Paramı Kullanamıyorum,"19 Eylül tarihinde Bursa Fevzi Çakmak
Şube
si'indeki vadesiz hesabıma hiçbir gerekçe belirtilmeden bloke konuldu. Aradan 1,5 ay geçmesine rağmen tarafıma herhangi bir bilgilendirme yapılmadı. Konuyla ilgili hem
müşteri hizmetleri
yle hem de şube ile defalarca iletişime geçmeme rağmen hiçbir şekilde yardımcı olunmadı ve bloke gerekçesi hakkında bilgi verilmedi.
Hesabımda 1.100.000 TL gibi yüksek bir tutara erişemiyorum ve bu durum mağduriyet yaratıyor. Blokenin neden konulduğu ve ne zaman kaldırılacağı konusunda tarafıma bilgi verilmesini, hesabımdaki paranın serbest bırakılarak mağduriyetimin giderilmesini talep ediyorum.",,Çözüldü,1.0,"19 Eylül tarihinde Bursa Fevzi Çakmak Şubesi'indeki vadesiz hesabıma hiçbir gerekçe belirtilmeden bloke konuldu. Aradan 1,5 ay geçmesine rağmen tarafıma herhangi bir bilgilendirme yapılmadı. Konuyla ilgili hem müşteri hizmetleriyle hem de şube ile defalarca iletişime geçmeme rağmen hiçbir şekilde ya",Vadeli Hesap,713.0,0.0,https://www.sikayetvar.com/is-bankasi/is-bankasi-hicbir-aciklama-yapilmadan-hesabima-bloke-kondu-ve-parami-kullanamiyorum,IsBank,İşBankası,2025-11,81
İş Bank,34171603,2025-11-08,08 Kasım 2025 09:13,Yalçın,"Kredi Kartı Alışverişim Provizyonda Kaldı, İade Yapılmıyor Mağdur Oldum","İş Bankası Maximum Platinum kredi kartımla 10 gün önce Apple Online üzerinden 119.999 TL tutarında bir alışveriş yaptım. Ancak bu işlem hâlâ provizyonda görünüyor ve tutar hesabıma iade edilmedi. Provizyonun bu kadar uzun süre düşmemesi ve para iadesinin yapılmaması nedeniyle mağduriyet yaşıyorum.
Sorunun çözümü için müşteri hizmetleriyle iletişime geçtim fakat herhangi bir yardımcı olunmadı ve sorun giderilmedi. Kartım hâlâ garanti kapsamında olmasına rağmen herhangi bir ilerleme sağlanmadı.
İşlemin bir an önce sonuçlandırılmasını ve tutarın tarafıma iade edilmesini talep ediyorum.",,Çözülmedi,1.0,İş Bankası Maximum Platinum kredi kartımla 10 gün önce Apple Online üzerinden 119.999 TL tutarında bir alışveriş yaptım. Ancak bu işlem hâlâ provizyonda görünüyor ve tutar hesabıma iade edilmedi. Provizyonun bu kadar uzun süre düşmemesi ve para iadesinin yapılmaması nedeniyle mağduriyet yaşıyorum.,Maximum Kart,609.0,0.0,https://www.sikayetvar.com/is-bankasi/kredi-karti-alisverisim-provizyonda-kaldi-iade-yapilmiyor-magdur-oldum,IsBank,İşBankası,2025-11,79
İş Bank,34171658,2025-11-08,08 Kasım 2025 09:32,Sedat,Yüklenen MaxiPuanlarım Kullanılmadan Geri Alındı,"İş Bankası Platinum Maksimum kartıma 7 Kasım tarihinde 125 TL değerinde MaxiPuan yüklendi, ancak aynı gün içerisinde bu puanlar hiçbir kullanım yapmadan geri alındı. Bu durum ilk kez başıma geliyor ve nedenini anlayamıyorum.
Konuyla ilgili olarak
müşteri hizmetleri
yle henüz iletişime geçmedim. Puanlarımın tekrar yüklenmesini ve detaylı bir açıklama yapılmasını talep ediyorum. Sorunumun en kısa sürede çözülmesini rica ederim.",,Çözüldü,1.0,"İş Bankası Platinum Maksimum kartıma 7 Kasım tarihinde 125 TL değerinde MaxiPuan yüklendi, ancak aynı gün içerisinde bu puanlar hiçbir kullanım yapmadan geri alındı. Bu durum ilk kez başıma geliyor ve nedenini anlayamıyorum. Konuyla ilgili olarak müşteri hizmetleriyle henüz iletişime geçmedim. Puan",Maxipuan,601.0,0.0,https://www.sikayetvar.com/is-bankasi/yuklenen-maxipuanlarim-kullanilmadan-geri-alindi,IsBank,İşBankası,2025-11,59
İş Bank,34172094,2025-11-08,08 Kasım 2025 11:02,Okan,Onayım Olmadan Kartımdan Ücret Çekilmeye Çalışıldı Ve Bilgilendirme Yapılmadı,"Mars Sportif tesisleriyle hiçbir üyeliğim veya aktif kullanımım olmamasına rağmen, 2279 TL tutarında bir ücret kredi kartımdan çekilmeye çalışıldı. İşlem İş Bankası kredi kartım üzerinden yapılmak istendi ve tarafıma herhangi bir onay veya bilgilendirme yapılmadı. İşlem başarısız oldu ancak sürekli olarak bu yönde mesajlar almaktayım.
Müşteri hizmetleri
ne ulaşabileceğim herhangi bir iletişim bilgisi de bulamadım.
Kendi rızam dışında yapılan bu işlem nedeniyle kart bilgilerimin sisteminizden tamamen silinmesini ve bu tür usulsüz girişimlerin son bulmasını talep ediyorum.",,Çözüldü,1.0,"Mars Sportif tesisleriyle hiçbir üyeliğim veya aktif kullanımım olmamasına rağmen, 2279 TL tutarında bir ücret kredi kartımdan çekilmeye çalışıldı. İşlem İş Bankası kredi kartım üzerinden yapılmak istendi ve tarafıma herhangi bir onay veya bilgilendirme yapılmadı. İşlem başarısız oldu ancak sürekli",Kredi Kartı,728.0,0.0,https://www.sikayetvar.com/is-bankasi/onayim-olmadan-kartimdan-ucret-cekilmeye-calisildi-ve-bilgilendirme-yapilmadi,IsBank,İşBankası,2025-11,76
İş Bank,34172284,2025-11-08,08 Kasım 2025 11:24,Gökhan,Kısa Süreli KMH Kullanımında Yüksek Faiz Ve Vergi Kesintisi,"7 Kasım 2025 tarihinde İş Bankası mobil uygulaması üzerinden kredi kartı borcum olan 36.383,86 TL’yi kredili mevduat hesabım (KMH) kullanarak ödedim. Yaklaşık 1-2 saat sonra diğer hesabımdan ilgili tutarı KMH hesabıma aktardım. Ancak bu kısa süreye rağmen hesabıma 163,31 TL günlük faiz ve iki kez 24,56 TL ek vergi yansıtıldığını fark ettim. Bu kadar kısa bir süre için bu kadar yüksek tutarda faiz ve vergi alınmasını kesinlikle kabul etmiyorum.
İlk defa böyle bir sorunla karşılaşıyorum ve
müşteri hizmetleri
yle henüz iletişime geçmedim. Alınan haksız faiz ve vergilerin tarafıma iade edilmesini talep ediyorum. Gereğinin yapılmasını rica ediyorum.",,Çözülmedi,1.0,"7 Kasım 2025 tarihinde İş Bankası mobil uygulaması üzerinden kredi kartı borcum olan 36.383,86 TL’yi kredili mevduat hesabım (KMH) kullanarak ödedim. Yaklaşık 1-2 saat sonra diğer hesabımdan ilgili tutarı KMH hesabıma aktardım. Ancak bu kısa süreye rağmen hesabıma 163,31 TL günlük faiz ve iki kez 24",Kredi Kartı,0.0,0.0,https://www.sikayetvar.com/is-bankasi/kisa-sureli-kmh-kullaniminda-yuksek-faiz-ve-vergi-kesintisi,IsBank,İşBankası,2025-11,96
İş Bank,34172309,2025-11-08,08 Kasım 2025 11:24,Kenan,Adres Kaydı Nedeniyle Hesap Açma Mağduriyeti Ve Sistem Hatası,"Tahran'da görev yapıyorum ve yasal zorunluluk gereği adres kaydımı çalıştığım yere, yani Tahran'a aldırdım. Maaşımızı İş Bankası'ndan alacağımız için banka hesabı açmam gerekti. Ancak adres kaydım Tahran'da olduğu için İş Bankası bana hesap açmadı. Defalarca uğraşmamıza rağmen adresim nedeniyle sorun çözülmedi. Sadece hesap açtırabilmek için Tahran'dan Türkiye'ye, Van Erciş şubesine geldim ve adresimi Türkiye'ye aldırdım. Mernis'te adresim Türkiye'de görünmesine ve ikametgah belgemi ibraz etmeme rağmen, İş Bankası'nın bilişim altyapısı hâlâ beni Tahran'da gösterdiği için yine hesap açılmadı.
Aynı sorunu yaşayan başka bir arkadaşım da iki aydır adresi Türkiye'de olmasına rağmen hesap açamıyor. Yaklaşık iki aydır bu mağduriyeti yaşıyorum. Banka müşteri hizmetleriyle defalarca görüştüm, 3-4 kez e-posta gönderdim, şubeye birçok kez gittim. Şubedeki müşteri temsilcisi de yardımcı olmaya çalıştı; hatta genel müdürlüğe e-posta attı, fakat sistemlerindeki hata nedeniyle sorun çözülemedi. Hesap açılışı için herhangi bir ücret talep edilmedi ancak Tahran'dan Türkiye'ye gelmek zorunda kaldım, ciddi zaman ve maddi-manevi kayıp yaşadım.
Türkiye Cumhuriyeti vatandaşı olarak İran bankalarında rahatlıkla hesap açabiliyorken, kendi ülkemde böyle bir sorunla karşılaşmak çok üzücü. İş Bankası'nın sistemlerindeki hatanın acilen düzeltilmesini ve güncel adres bilgilerimize göre hesap açma işlemlerinin sorunsuz şekilde tamamlanmasını talep ediyorum.",,Çözülmedi,1.0,"Tahran'da görev yapıyorum ve yasal zorunluluk gereği adres kaydımı çalıştığım yere, yani Tahran'a aldırdım. Maaşımızı İş Bankası'ndan alacağımız için banka hesabı açmam gerekti. Ancak adres kaydım Tahran'da olduğu için İş Bankası bana hesap açmadı. Defalarca uğraşmamıza rağmen adresim nedeniyle soru",Hesap,0.0,0.0,https://www.sikayetvar.com/is-bankasi/adres-kaydi-nedeniyle-hesap-acma-magduriyeti-ve-sistem-hatasi,IsBank,İşBankası,2025-11,185
İş Bank,34172546,2025-11-08,08 Kasım 2025 11:52,Akkuş,BES Hesabı Kapatma Talebime Günlerdir Dönüş Yapılmıyor Mağdur Ediliyorum,"2022 yılında kızım için İş Bankası üzerinden çocuklara özel BES hesabı açtım. 5 Kasım Çarşamba günü hem
internet bankacılığı
hem de müşteri hizmetleri üzerinden kapama talebi oluşturdum. O günden bu yana 4 gün geçti, ancak ne arayan var ne de herhangi bir bilgilendirme yapıldı. Müşteri hizmetlerini aradığımda sadece “Sizi arayacaklar” deniyor, başka bir açıklama yapılmıyor. Açarken saniyeler içinde işlem yapabiliyorken, kapatmak istediğimde hiçbir muhatap bulamıyorum.
Tüm birikimimin iadesini talep ediyorum ve hesabımın bir an önce kapatılmasını istiyorum. Müşteri numaram: 12196934. Sürecin hızlandırılmasını ve tarafıma net bir bilgi verilmesini bekliyorum. Yaşadığım bu mağduriyet nedeniyle tüm hesaplarımı kapatmayı düşünüyorum.",,Çözülmedi,1.0,"2022 yılında kızım için İş Bankası üzerinden çocuklara özel BES hesabı açtım. 5 Kasım Çarşamba günü hem internet bankacılığı hem de müşteri hizmetleri üzerinden kapama talebi oluşturdum. O günden bu yana 4 gün geçti, ancak ne arayan var ne de herhangi bir bilgilendirme yapıldı. Müşteri hizmetlerini",BES,0.0,0.0,https://www.sikayetvar.com/is-bankasi/bes-hesabi-kapatma-talebime-gunlerdir-donus-yapilmiyor-magdur-ediliyorum,IsBank,İşBankası,2025-11,97
İş Bank,34172600,2025-11-08,08 Kasım 2025 12:00,Serkan,Ek Hesabımın Haksız Yere Kapalı Kalması Ve Yeniden Açılmaması,"İş Bankası’nda ek hesabım, geçmişte icralık olduğum için otomatik olarak kapatıldı. Ancak bu icra durumu başka bir bankayla ilgiliydi, İş Bankası’na herhangi bir borcum bulunmamaktadır. Sonrasında Findeks notum düzeldi ve ek hesabımın tekrar açılması için yaklaşık 2 hafta önce başvuruda bulundum. Dünya Ticaret Şubesi’ne gittim fakat şube genel merkezin ilgilendiğini, kendilerinin işlem yapamadığını belirtti.
Müşteri hizmetleri
yle de görüştüm ancak herhangi bir sonuç alamadım.
Ek hesabıma acil ihtiyacım olduğu için tekrar açılmasını talep ediyorum. Müşteri numaram: 352110808. Gerekli incelemenin yapılmasını ve mağduriyetimin giderilmesini rica ediyorum.","İş Bankası Dünya Ticaret şubesinde bulunan ek hesabım, icralık olduğum dönemde kapatıldı. Ancak icralarımın tamamını ödedim ve Findeks puanım da yükseldi. Yaklaşık 1 aydır ek hesabımın tekrar açılması için hem şube hem de müşteri hizmetleri ile görüştüm, fakat bana yardımcı olamayacaklarını ve sadece genel merkezin bu işlemi yapabileceğini söylediler.

Ek hesabıma acil ihtiyaç duyuyorum ve mağduriyet yaşıyorum. Ayrıca, artık bankaya herhangi bir borcum veya icra durumum bulunmamakta. Müşteri numaramın son 4 hanesi: 9653.

Ek hesabımın tekrar açılması konusunda yardımcı olmanızı ve mağduriyetimin giderilmesini rica ediyorum.",Çözülmedi,1.0,"İş Bankası’nda ek hesabım, geçmişte icralık olduğum için otomatik olarak kapatıldı. Ancak bu icra durumu başka bir bankayla ilgiliydi, İş Bankası’na herhangi bir borcum bulunmamaktadır. Sonrasında Findeks notum düzeldi ve ek hesabımın tekrar açılması için yaklaşık 2 hafta önce başvuruda bulundum. Dü",Kredi Kartı,513.0,0.0,https://www.sikayetvar.com/is-bankasi/ek-hesabimin-haksiz-yere-kapali-kalmasi-ve-yeniden-acilmamasi,IsBank,İşBankası,2025-11,85
İş Bank,34173602,2025-11-08,08 Kasım 2025 13:49,Kerem,"Kredi Ve Kart Başvurularım Sürekli Red Ediliyor, Gerekçesi Açıklanmıyor","2017 yılından bu yana hiçbir bankaya veya devlet kurumuna borcum bulunmamaktadır. Daha önce kredi kartı borcumdan dolayı avukatlık bir süreç yaşadım, ancak o borcumu tamamen ödedim ve dokuz yıldır hiçbir bankaya bir kuruş borcum yok. Buna rağmen, maaş aldığım banka da dahil olmak üzere Garanti BBVA, İş Bankası ve Yapı Kredi’den kredi, kredi kartı veya ek hesap başvurularımın tamamı reddediliyor.
Başvurularımı
internet bankacılığı
ve müşteri hizmetleri üzerinden defalarca yaptım, ancak her seferinde “Bankamız kriterlerine göre uygun bulunmamıştır.” şeklinde bir hata mesajı ile karşılaşıyorum. Konuyla ilgili olarak müşteri hizmetleriyle görüştüm ve bankalara yazılı dilekçe de gönderdim, fakat aldığım yanıtlar sorunumun nedenine dair hiçbir açıklama içermiyor ve sadece standart ifadelerden ibaret.
Dokuz yıldır düzenli olarak başvuru yapmama ve hiçbir borcum olmamasına rağmen, kredi ve kredi kartı taleplerimin sürekli reddedilmesinin gerekçesinin tarafıma açıkça bildirilmesini ve bu durumun ivedilikle çözülmesini talep ediyorum.",,Çözülmedi,1.0,"2017 yılından bu yana hiçbir bankaya veya devlet kurumuna borcum bulunmamaktadır. Daha önce kredi kartı borcumdan dolayı avukatlık bir süreç yaşadım, ancak o borcumu tamamen ödedim ve dokuz yıldır hiçbir bankaya bir kuruş borcum yok. Buna rağmen, maaş aldığım banka da dahil olmak üzere Garanti BBVA,",Kredi Kartı,806.0,0.0,https://www.sikayetvar.com/is-bankasi/kredi-ve-kart-basvurularim-surekli-red-ediliyor-gerekcesi-aciklanmiyor,IsBank,İşBankası,2025-11,138
İş Bank,34173677,2025-11-08,08 Kasım 2025 13:57,Een,Ödenmiş Borca Rağmen Sicil Takibinin Kaldırılmaması Nedeniyle Mağduriyet,"İş Bankası Ankara Etlik Şubesi'nde bulunan hesabım nedeniyle yaklaşık 3 yıldır sicilimde kanuni takip görünmektedir. Oysa tüm borcumu yıllar önce ödedim ve Birikim Varlık Şirketi’nden “borcu yoktur” yazısını aldım. Bu belge, varlık şirketi tarafından elektronik olarak İş Bankası’na gönderildi ve ayrıca ben de imzalı, karekodlu belgeyi şubeye şahsen teslim ettim.
Buna rağmen, gerekli belgeleri iletmeme ve defalarca başvurmama rağmen halen sicilimdeki takip kaldırılmadı.
Müşteri hizmetleri
yle görüştüğümde ise genel müdürlüğe yönlendirilmem gerektiği, onların ilgileneceği söylendi. Sonuç olarak kredi kartı başvurum olumsuz sonuçlandı ve ileride promosyon karşılığı kredi gibi fırsatlarda da mağduriyet yaşama ihtimalim var.
Hesabımdaki blokenin kaldırılmasını, sicilimin temizlenmesini ve uzun süredir devam eden mağduriyetimin acilen giderilmesini talep ediyorum. En az 3 yıl boyunca bu bankanın maaş müşterisi olacağım için, konunun hızlıca çözülmesini ve tarafıma yazılı olarak bilgi verilmesini bekliyorum.",,Çözülmedi,1.0,"İş Bankası Ankara Etlik Şubesi'nde bulunan hesabım nedeniyle yaklaşık 3 yıldır sicilimde kanuni takip görünmektedir. Oysa tüm borcumu yıllar önce ödedim ve Birikim Varlık Şirketi’nden “borcu yoktur” yazısını aldım. Bu belge, varlık şirketi tarafından elektronik olarak İş Bankası’na gönderildi ve ayr",Maaş,792.0,0.0,https://www.sikayetvar.com/is-bankasi/odenmis-borca-ragmen-sicil-takibinin-kaldirilmamasi-nedeniyle-magduriyet,IsBank,İşBankası,2025-11,130
İş Bank,34174754,2025-11-08,08 Kasım 2025 15:52,Elif,Öğrenci Kartından Yıllık Aidat Kesilmesi Ve İade Talebinin Reddedilmesi,"26 Ekim tarihinde İş Bankası İş’te Üniversiteli kredi kartımdan 527,50 TL yıllık aidat kesildi. Ben hâlâ öğrenciyim ve 25 yaşın altındayım. Bilgim ve onayım olmadan aidatsız karttan aidatlı karta geçirilmişim. Bu durum üzerine genel müşteri hizmetleriyle iletişime geçerek iade talebinde bulundum, ancak talebim reddedildi.
Aidatın iadesi ya da iptalini talep ediyorum. Aksi takdirde kartımı kapattırmayı düşünüyorum. Mağduriyetimin giderilmesini rica ederim.",,Çözüldü,5.0,"26 Ekim tarihinde İş Bankası İş’te Üniversiteli kredi kartımdan 527,50 TL yıllık aidat kesildi. Ben hâlâ öğrenciyim ve 25 yaşın altındayım. Bilgim ve onayım olmadan aidatsız karttan aidatlı karta geçirilmişim. Bu durum üzerine genel müşteri hizmetleriyle iletişime geçerek iade talebinde bulundum, an",Kredi Kartı,482.0,0.0,https://www.sikayetvar.com/is-bankasi/ogrenci-kartindan-yillik-aidat-kesilmesi-ve-iade-talebinin-reddedilmesi,IsBank,İşBankası,2025-11,60
İş Bank,34174801,2025-11-08,08 Kasım 2025 16:00,Damla,İş Bankası Sistem Hatası Yüzünden Kredi Notum Düştü!,"Şubat 2025 ayı için İş Bankası kredi kartımda otomatik ödeme talimatım bulunmasına rağmen, son ödeme gününde hesabımda yeterli bakiye olmasına karşın borcum çekilmedi. Konuyla ilgili çağrı merkeziyle görüştüğümde, bankanın sistemsel bir sorun yaşadığını, ödemeyi manuel olarak yapmamam gerektiğini ve sorun giderildiğinde borcun faizsiz olarak tahsil edileceğini, problemin tamamen kendilerinden kaynaklandığını belirttiler.
Ancak bugün Findeks kredi notumu sorguladığımda, İş Bankası’nın bu sistemsel sorunu nedeniyle benden geç tahsil edilen ödeme, Findeks’te ödememi aksatmış olarak görünmekte ve kredi notumun düşmesine sebep olmaktadır. Bu mağduriyetimin giderilmesi için Findeks’e de başvurdum fakat herhangi bir dönüş alamadım.
Bankanızın hatasından kaynaklanan bu durumun acilen düzeltilmesini ve Findeks’te görünen geç ödeme kaydının silinmesini talep ediyorum. Kredi kartımın son dört hanesi: 5724.",,Çözüldü,1.0,"Şubat 2025 ayı için İş Bankası kredi kartımda otomatik ödeme talimatım bulunmasına rağmen, son ödeme gününde hesabımda yeterli bakiye olmasına karşın borcum çekilmedi. Konuyla ilgili çağrı merkeziyle görüştüğümde, bankanın sistemsel bir sorun yaşadığını, ödemeyi manuel olarak yapmamam gerektiğini ve",Kredi Kartı,719.0,0.0,https://www.sikayetvar.com/is-bankasi/is-bankasi-sistem-hatasi-yuzunden-kredi-notum-dustu,IsBank,İşBankası,2025-11,113
İş Bank,34175008,2025-11-08,08 Kasım 2025 16:25,Murat,Onayım Olmadan Açılan Yatırım Hesabı Ve İade Edilmeyen Ücret Mağduriyeti,"12 Ağustos 2025 tarihinde maaş hesabı açtırmak için Erzurum Gürcükapı İş Bankası şubesine başvurdum. Sadece vadesiz hesap açılması talebim olmasına rağmen, bilgim ve onayım dışında yatırım hesabı da açılmış. 7 Kasım 2025 tarihinde ise hesabımdan “MKK sicil şifresi” adı altında 44,67 TL ücret kesildiğini fark ettim.
Durumu fark eder etmez müşteri hizmetleriyle iletişime geçtim ve yatırım hesabını kapattırdım. Ancak, yapılan kesintinin iadesi konusunda herhangi bir çözüm sunulmadı ve ücret iadesi yapılmadı.
Onayım olmadan açılan yatırım hesabı nedeniyle kesilen 44,67 TL’nin tarafıma iadesini talep ediyorum. Benzer bir durumla ilk kez karşılaşıyorum ve mağduriyetimin giderilmesini rica ediyorum.",,Çözülmedi,1.0,"12 Ağustos 2025 tarihinde maaş hesabı açtırmak için Erzurum Gürcükapı İş Bankası şubesine başvurdum. Sadece vadesiz hesap açılması talebim olmasına rağmen, bilgim ve onayım dışında yatırım hesabı da açılmış. 7 Kasım 2025 tarihinde ise hesabımdan “MKK sicil şifresi” adı altında 44,67 TL ücret kesildi",Yatırım Hesabı,0.0,1.0,https://www.sikayetvar.com/is-bankasi/onayim-olmadan-acilan-yatirim-hesabi-ve-iade-edilmeyen-ucret-magduriyeti,IsBank,İşBankası,2025-11,95
